Periods,Units,beta,beta_sd,Type
300,100,1.99997695735692,0.00042390057965312,X unit root (1)
400,100,2.00000060989376,0.00030706446659358,X unit root (1)
500,100,2.00000447835544,0.000235052829537803,X unit root (1)
10,200,2.00010370901442,0.0079765196451982,X unit root (1)
30,200,2.00010979530657,0.00275768886433498,X unit root (1)
50,200,1.99998599606089,0.00177651791738379,X unit root (1)
70,200,1.99985973148206,0.0012312125940096,X unit root (1)
100,200,2.00000967095732,0.000804853250247512,X unit root (1)
200,200,1.99999612099572,0.000438640560089588,X unit root (1)
300,200,2.00000909533208,0.000283349718046097,X unit root (1)
400,200,2.0000162494237,0.000215136550957929,X unit root (1)
500,200,1.99999157631771,0.000177039638623101,X unit root (1)
10,300,2.00000629574063,0.00713290579149833,X unit root (1)
30,300,2.0001418211954,0.00246440988481462,X unit root (1)
50,300,2.00000196722336,0.00140791061361958,X unit root (1)
70,300,2.00006865678072,0.000978873005591622,X unit root (1)
100,300,1.99997717810176,0.000707858889614886,X unit root (1)
200,300,2.00000520333424,0.000350351524973005,X unit root (1)
300,300,1.99999596950989,0.000248499310755503,X unit root (1)
400,300,1.99999408034275,0.000168770144708859,X unit root (1)
500,300,2.00000831777785,0.000140450802981152,X unit root (1)
10,400,2.00043717375959,0.00617536398773242,X unit root (1)
30,400,2.00008724201316,0.0020727388396462,X unit root (1)
50,400,1.99987438816639,0.00127151158553099,X unit root (1)
70,400,2.00002591634514,0.000862824386409504,X unit root (1)
100,400,2.00002980087275,0.000587396778048551,X unit root (1)
200,400,2.00000316263605,0.00032090946391439,X unit root (1)
300,400,1.99999028379684,0.000201635646539253,X unit root (1)
400,400,1.99999633617299,0.000157056562790618,X unit root (1)
500,400,2.00000650046845,0.000127755061985263,X unit root (1)
10,500,2.00002806265069,0.0055425404237371,X unit root (1)
30,500,1.99999501953397,0.0018717562843616,X unit root (1)
50,500,2.0000093876578,0.00104502024428852,X unit root (1)
70,500,1.99993917223486,0.000803655562902888,X unit root (1)
100,500,1.99998254481511,0.000551895160478094,X unit root (1)
200,500,2.00002196538074,0.000273425070635723,X unit root (1)
300,500,1.99999275547472,0.000174010389498043,X unit root (1)
400,500,2.00000082376172,0.00013310892520538,X unit root (1)
500,500,2.00000225116017,0.000110617425090475,X unit root (1)
10,10,2.00446610312301,0.0900648224465175,Kointegration
30,10,1.99263081764872,0.112297306363972,Kointegration
50,10,1.99487343646307,0.136963636851479,Kointegration
70,10,2.01504301776559,0.14472392711545,Kointegration
100,10,2.00717558144459,0.162373116159399,Kointegration
200,10,2.01085377364887,0.173650201322302,Kointegration
300,10,1.99464714333583,0.188370586177085,Kointegration
400,10,2.0088313567135,0.187426010783329,Kointegration
500,10,2.0047084139613,0.19075740267357,Kointegration
10,30,1.99872348366989,0.0536040030095004,Kointegration
30,30,1.9991323507267,0.0690998618011414,Kointegration
50,30,2.00037958829723,0.0768563397604353,Kointegration
70,30,2.00274495204252,0.0885312551374836,Kointegration
100,30,1.9917247513507,0.0924893981974152,Kointegration
200,30,2.00057907320785,0.104792063563393,Kointegration
300,30,1.99408908207132,0.112247547541908,Kointegration
400,30,2.00666410795038,0.112337934078931,Kointegration
500,30,2.00767103904141,0.10540916450729,Kointegration
10,50,1.9999476914195,0.0409400339432465,Kointegration
30,50,1.998965499742,0.0550099003654979,Kointegration
50,50,1.99525856865859,0.0600052546028331,Kointegration
70,50,2.00157071335284,0.0693565443747706,Kointegration
100,50,1.99931691588994,0.0711941829562125,Kointegration
200,50,1.99785067508214,0.0817936466383752,Kointegration
300,50,2.00093166863429,0.0831705397172937,Kointegration
400,50,2.00033844703238,0.0828531079944071,Kointegration
500,50,1.99948431438042,0.0895207450352594,Kointegration
10,70,2.00072430731771,0.0357637237316096,Kointegration
30,70,2.00230226479964,0.0411872416374221,Kointegration
50,70,1.99696629135853,0.0516929060230293,Kointegration
70,70,1.99723114260979,0.0605704895133057,Kointegration
100,70,1.9985097595359,0.059967898071379,Kointegration
200,70,1.99982792858163,0.0667994397986696,Kointegration
300,70,1.9994134395831,0.0699681475035578,Kointegration
400,70,2.00218963139873,0.0746174082461683,Kointegration
500,70,1.99936104691787,0.0696594029265066,Kointegration
10,100,2.0004183728606,0.0288792778399838,Kointegration
30,100,1.9989866089881,0.0383996420994885,Kointegration
50,100,1.99571841854424,0.0420150226883508,Kointegration
70,100,2.00448129976727,0.0484475574181577,Kointegration
100,100,2.00299813468604,0.0485364112180193,Kointegration
200,100,2.00179765096682,0.0550194594050306,Kointegration
300,100,1.99837125459492,0.0573931943221507,Kointegration
400,100,1.99829469621749,0.0626103681897649,Kointegration
500,100,1.99579179592791,0.0585247914264808,Kointegration
10,200,2.00028153941145,0.0205702592861456,Kointegration
30,200,1.9991145353654,0.0272313861355923,Kointegration
50,200,2.00025518475181,0.0322141033108238,Kointegration
70,200,1.99852818549316,0.0341991783938958,Kointegration
100,200,2.00013235905147,0.0371102693019015,Kointegration
200,200,1.99827446324727,0.0398300456176708,Kointegration
300,200,1.99938210476973,0.0406900396889815,Kointegration
400,200,1.99826131819828,0.0418916440573899,Kointegration
500,200,2.00238680021084,0.0422798020902659,Kointegration
10,300,2.0001685158777,0.0168116764265348,Kointegration
30,300,2.00002705921173,0.0215598176273542,Kointegration
50,300,1.99939954463051,0.0260286335891454,Kointegration
70,300,1.99952008709575,0.0259568741615592,Kointegration
100,300,1.99943252634753,0.0311568618785718,Kointegration
200,300,1.9986596254312,0.0317763845608221,Kointegration
300,300,1.99885726220519,0.0324415403038228,Kointegration
400,300,2.00298023757153,0.0365066654307962,Kointegration
500,300,1.99897574852525,0.0332332823301436,Kointegration
10,400,2.00016530948518,0.0141711096398021,Kointegration
30,400,2.00023346209925,0.0191069510499935,Kointegration
50,400,2.0018136981675,0.0217547744419391,Kointegration
70,400,2.00037019489091,0.0249055124263894,Kointegration
100,400,2.00060803797653,0.0258958119361762,Kointegration
200,400,2.00041683003942,0.0279000783111358,Kointegration
300,400,1.9993066490428,0.0294394902841701,Kointegration
400,400,2.00001735272804,0.0300233045507066,Kointegration
500,400,2.00093663681963,0.0306624430027264,Kointegration
10,500,1.99876559367497,0.0127808238004182,Kointegration
30,500,1.99961173666148,0.016517878056556,Kointegration
50,500,1.99991357544495,0.0195894269314594,Kointegration
70,500,1.99921295887431,0.0212749732865371,Kointegration
100,500,2.00147628151501,0.0239768045616871,Kointegration
200,500,1.99935990227694,0.0256841725150709,Kointegration
300,500,1.99941924525528,0.0259121964848605,Kointegration
400,500,1.99828444109005,0.0267299920488675,Kointegration
500,500,1.99939840391114,0.0270210043841245,Kointegration
10,10,2.00389728624438,0.0806522073326354,Y unit root (2)
30,10,2.00813887351286,0.0736633343303574,Y unit root (2)
50,10,2.00289909767088,0.0706288461127615,Y unit root (2)
70,10,1.99821673436317,0.0685984115851877,Y unit root (2)
100,10,2.00024770659103,0.0662958646288887,Y unit root (2)
200,10,1.99826155803236,0.0640533070547453,Y unit root (2)
300,10,1.997792105742,0.0634491086445052,Y unit root (2)
400,10,2.00447933298592,0.0637342080951625,Y unit root (2)
500,10,2.00106544879193,0.0628740316626506,Y unit root (2)
10,30,1.99475918186414,0.0487436468561637,Y unit root (2)
30,30,1.99943982693933,0.0398747579578653,Y unit root (2)
50,30,2.00162411333444,0.0383470104879348,Y unit root (2)
70,30,1.99641568317478,0.0400574397735661,Y unit root (2)
100,30,1.99931387993804,0.0402282776662058,Y unit root (2)
200,30,1.99819203165696,0.0378004814426784,Y unit root (2)
300,30,1.99856536391091,0.036199744513506,Y unit root (2)
400,30,1.99989311254826,0.037419212993624,Y unit root (2)
500,30,2.00363775229421,0.0363947807870236,Y unit root (2)
10,50,1.99894624392096,0.0399438532082311,Y unit root (2)
30,50,1.9999644137574,0.0348139723534266,Y unit root (2)
50,50,1.99905298230349,0.0292785299732803,Y unit root (2)
70,50,2.00051083571509,0.0291750570528456,Y unit root (2)
100,50,1.99875357860828,0.0280322645330737,Y unit root (2)
200,50,1.99930108987265,0.02883789657571,Y unit root (2)
300,50,2.00150323993752,0.0290822937505753,Y unit root (2)
400,50,2.00227639867645,0.0297177081653767,Y unit root (2)
500,50,2.00156526587123,0.0288915805539564,Y unit root (2)
10,70,1.9993072882067,0.0326454627038626,Y unit root (2)
30,70,1.99995175786211,0.0275724553951502,Y unit root (2)
50,70,1.99961033603652,0.0265104396350826,Y unit root (2)
70,70,2.00109912432717,0.0268397234389634,Y unit root (2)
100,70,1.99749843307049,0.0254271296160822,Y unit root (2)
200,70,1.99951654607861,0.0238360948179644,Y unit root (2)
300,70,2.00141757582255,0.0250594934935301,Y unit root (2)
400,70,2.00072782194277,0.0249803183708379,Y unit root (2)
500,70,2.0003955120391,0.0237172034855911,Y unit root (2)
10,100,2.00043534552863,0.0278700433322665,Y unit root (2)
30,100,1.99957931062675,0.0242032687492062,Y unit root (2)
50,100,1.99925255468312,0.0235085559537628,Y unit root (2)
70,100,2.0012348287275,0.0215993507587714,Y unit root (2)
100,100,2.00085660257966,0.0207740585967496,Y unit root (2)
200,100,2.00146361050957,0.021332458353164,Y unit root (2)
300,100,2.0009901488854,0.0203095125579068,Y unit root (2)
400,100,1.99986593984843,0.0213333166845498,Y unit root (2)
500,100,2.00010825467365,0.020906883175424,Y unit root (2)
10,200,1.99975515102203,0.0208860178610499,Y unit root (2)
30,200,1.99930266395045,0.0161461359011477,Y unit root (2)
50,200,1.99949982649272,0.0160299972157372,Y unit root (2)
70,200,2.0011042490213,0.0154190930460046,Y unit root (2)
100,200,2.00005652920274,0.0147843084375861,Y unit root (2)
200,200,2.00011557104389,0.0150591059426564,Y unit root (2)
300,200,1.99969332078766,0.0147438535559017,Y unit root (2)
400,200,2.00055284123625,0.0141747965453705,Y unit root (2)
500,200,2.00000119022278,0.0145404165235699,Y unit root (2)
10,300,1.99946366368933,0.0161689130722896,Y unit root (2)
30,300,2.00002327198659,0.0132311607352706,Y unit root (2)
50,300,1.99910306325691,0.0120935783924999,Y unit root (2)
70,300,1.99999717731344,0.0128287259248322,Y unit root (2)
100,300,2.00046253308486,0.0123159181319158,Y unit root (2)
200,300,2.0009923718843,0.0116019678242217,Y unit root (2)
300,300,1.99861255992911,0.0117553850777223,Y unit root (2)
400,300,2.00040695506344,0.0115013195897898,Y unit root (2)
500,300,2.000497102475,0.0115641724324939,Y unit root (2)
10,400,2.00077203237322,0.0144018962937505,Y unit root (2)
30,400,2.00009057554496,0.0107655998266195,Y unit root (2)
50,400,2.00000745101071,0.0106508472080779,Y unit root (2)
70,400,2.00089944230198,0.0106787382393631,Y unit root (2)
100,400,2.00022501439928,0.0105955361511232,Y unit root (2)
200,400,2.00062027090807,0.0102938648206211,Y unit root (2)
300,400,2.00012606972345,0.00991336230662374,Y unit root (2)
400,400,2.00018240033106,0.0103368991650582,Y unit root (2)
500,400,1.99887220762169,0.0104510203876489,Y unit root (2)
10,500,2.00036118824609,0.0126058322069759,Y unit root (2)
30,500,1.99960474121994,0.0104369114707933,Y unit root (2)
50,500,2.00035383271614,0.0099456296120951,Y unit root (2)
70,500,1.99994404891881,0.00926485477415827,Y unit root (2)
100,500,2.00020954359564,0.00994628128487484,Y unit root (2)
200,500,1.99997804702241,0.00954199622048384,Y unit root (2)
300,500,1.99965361538549,0.00878766670635616,Y unit root (2)
400,500,2.00021304270621,0.0092869942046381,Y unit root (2)
500,500,1.99951321042896,0.00847665590533684,Y unit root (2)
10,10,1.9999107694132,0.0438339041933188,X unit root (2)
30,10,1.99933824930025,0.0179857454730425,X unit root (2)
50,10,2.00039645638988,0.0137961511216839,X unit root (2)
70,10,1.99983381173972,0.00909658633564402,X unit root (2)
100,10,2.00026882881055,0.00720393287543244,X unit root (2)
200,10,2.00002186050753,0.00386912365708647,X unit root (2)
300,10,2.00002711420233,0.00250169157032089,X unit root (2)
400,10,2.00002471747841,0.00187873059464501,X unit root (2)
500,10,2.00010235575384,0.00160334300445482,X unit root (2)
10,30,1.99803981471372,0.0250487352913758,X unit root (2)
30,30,1.99901924341626,0.0110014254315748,X unit root (2)
50,30,2.00004384828395,0.00730563974655787,X unit root (2)
70,30,1.99996167236712,0.00521664290151638,X unit root (2)
100,30,1.99978922165965,0.00409438624721254,X unit root (2)
200,30,1.99992500723014,0.00216524939207587,X unit root (2)
300,30,1.99994825884389,0.00140719069943724,X unit root (2)
400,30,1.99999649545903,0.00112231255579446,X unit root (2)
500,30,1.99998026079463,0.000850185178797018,X unit root (2)
10,50,2.00066319182754,0.0201668523318087,X unit root (2)
30,50,2.00002629760377,0.00870290829548376,X unit root (2)
50,50,1.99986596052975,0.00595979356779567,X unit root (2)
70,50,1.99984339742863,0.00438718839802083,X unit root (2)
100,50,1.99999227672401,0.00316906980622186,X unit root (2)
200,50,2.00006872558474,0.00165872570160958,X unit root (2)
300,50,1.99997331287295,0.0011587544104428,X unit root (2)
400,50,1.99997842394775,0.000888909736947511,X unit root (2)
500,50,1.99999067954079,0.000699808099287941,X unit root (2)
10,70,2.00010067067942,0.0175042282428314,X unit root (2)
30,70,1.99961153241263,0.00742753892198861,X unit root (2)
50,70,1.99984251297705,0.00478086277689206,X unit root (2)
70,70,2.0001339740068,0.00358506181774428,X unit root (2)
100,70,1.99979466255644,0.00266043549726974,X unit root (2)
200,70,2.00001513037165,0.00145711861728154,X unit root (2)
300,70,2.00003190491046,0.000958186565681612,X unit root (2)
400,70,2.00000518549495,0.000705689972952419,X unit root (2)
500,70,1.99999920428486,0.000555712323863764,X unit root (2)
10,100,2.0001770638464,0.0133382397864712,X unit root (2)
30,100,2.00010993973956,0.00599012945587865,X unit root (2)
50,100,2.00006574997391,0.00409933498472135,X unit root (2)
70,100,1.99998505219714,0.0030964889157893,X unit root (2)
100,100,1.99991669339963,0.00221238823605525,X unit root (2)
200,100,1.99992660223056,0.00108532597408854,X unit root (2)
300,100,2.00005692016478,0.000758320448300792,X unit root (2)
400,100,2.00005882929977,0.000583820928168805,X unit root (2)
500,100,1.99998973382554,0.000452013267532629,X unit root (2)
10,200,2.00013478661104,0.00963867412706957,X unit root (2)
30,200,2.00000516187035,0.0044123314552946,X unit root (2)
50,200,2.00007791986271,0.00303007833823519,X unit root (2)
70,200,1.99992413573935,0.0019796477598431,X unit root (2)
100,200,2.00005523120739,0.00156868243709252,X unit root (2)
200,200,1.99997950451817,0.000808309272421367,X unit root (2)
300,200,2.00004101710006,0.000553980668449135,X unit root (2)
400,200,2.00001849087742,0.000419372510135956,X unit root (2)
500,200,2.00000655801842,0.000334892433053983,X unit root (2)
10,300,2.00013621050179,0.00787338277496327,X unit root (2)
30,300,1.99995707828107,0.00340867178044101,X unit root (2)
50,300,1.99984064050234,0.00237843109795074,X unit root (2)
70,300,1.99998247900471,0.00171571231916169,X unit root (2)
100,300,2.0000181592798,0.00121204825701581,X unit root (2)
200,300,2.00000004629355,0.000651896324229911,X unit root (2)
300,300,1.99998133488185,0.000468549150735736,X unit root (2)
400,300,1.99997277672926,0.000338563604662349,X unit root (2)
500,300,2.0000049549316,0.000271846297477081,X unit root (2)
10,400,1.99995226187915,0.00694871943486816,X unit root (2)
30,400,1.99987532973614,0.00308926279443557,X unit root (2)
50,400,2.00008427830466,0.00203082841511886,X unit root (2)
70,400,1.99988403667395,0.0015497666919633,X unit root (2)
100,400,2.00002757033697,0.00111283187802151,X unit root (2)
200,400,1.99994764276522,0.000560433385204447,X unit root (2)
300,400,1.99999393281648,0.000394408580837625,X unit root (2)
400,400,2.00000797420176,0.000298582609575639,X unit root (2)
500,400,1.99998920035014,0.000247753839930792,X unit root (2)
10,500,2.00044849824294,0.00625752512624619,X unit root (2)
30,500,2.00036602101932,0.00263008010533085,X unit root (2)
50,500,2.00004425890277,0.00190277042221836,X unit root (2)
70,500,1.99994202678861,0.00137745401714161,X unit root (2)
100,500,2.00006830885177,0.000952269915781146,X unit root (2)
200,500,2.00000521559857,0.000533764419061726,X unit root (2)
300,500,2.00000797964596,0.000354841134650029,X unit root (2)
400,500,2.00000396422641,0.000246930273424832,X unit root (2)
500,500,1.99999329858044,0.000205867186686283,X unit root (2)
